created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,Cleaned Text,Tokens
Fri Oct 20 10:47:37 +0000 2023,1715318848264741270,ArsjadRasjid ganjarpranowo mohmahfudmd Siap ,0,0,0,0,in,1605488422399135744,1715313421842059516,1897Pavel,https://twitter.com/1897Pavel/status/1715318848264741270,ArsjadRasjid ganjarpranowo mohmahfudmd Siap,"['[', ""'ArsjadRasjid"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'mohmahfudmd"", ""'"", ',', ""'Siap"", ""'"", ']']"
Fri Oct 20 10:47:25 +0000 2023,1715318800177037462,ganjarpranowo Proses yg luar biasa hasilnya akan bagus juga pak,0,0,0,0,in,1707311839846289408,1715207279988113461,Nctaeil12,https://twitter.com/Nctaeil12/status/1715318800177037462,ganjarpranowo Proses yg hasilnya,"['[', ""'ganjarpranowo"", ""'"", ',', ""'Proses"", ""'"", ',', ""'yg"", ""'"", ',', ""'hasilnya"", ""'"", ']']"
Fri Oct 20 10:47:25 +0000 2023,1715318800101617811,MelihatIndo ganjarpranowo mohmahfudmd Makin menantikan naiknya pasangan ini  VisiMisiGanjarMahfud,0,0,0,0,in,1667140930426773505,1715293032529203504,CellaMatcha,https://twitter.com/CellaMatcha/status/1715318800101617811,MelihatIndo ganjarpranowo mohmahfudmd Makin naiknya VisiMisiGanjarMahfud,"['[', ""'MelihatIndo"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'mohmahfudmd"", ""'"", ',', ""'Makin"", ""'"", ',', ""'naiknya"", ""'"", ',', ""'VisiMisiGanjarMahfud"", ""'"", ']']"
Fri Oct 20 10:47:22 +0000 2023,1715318787799678977,MelihatIndo ganjarpranowo mohmahfudmd Sangat mengagumi semangat dan kegigihan mereka dalam mengawali tahapan kontestasi ini demi Indonesia maju terus VisiMisiGanjarMahfud,0,0,0,0,in,1702247671468355585,1715293032529203504,NadyaTeuku65661,https://twitter.com/NadyaTeuku65661/status/1715318787799678977,MelihatIndo ganjarpranowo mohmahfudmd Sangat kontestasi VisiMisiGanjarMahfud,"['[', ""'MelihatIndo"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'mohmahfudmd"", ""'"", ',', ""'Sangat"", ""'"", ',', ""'kontestasi"", ""'"", ',', ""'VisiMisiGanjarMahfud"", ""'"", ']']"
Fri Oct 20 10:47:18 +0000 2023,1715318771576140083,islahbahrawi Agak aneh sm si bro cak nih knp uring uringan melulu Elu itu kan ada dikomunitasnya pak mahfud jgn lah luh nodain GAMA ganjarpranowo amp  mohmahfudmd dgn terus buat statmen spt ini Apa jangan elu musuh dlm selimut  httpstcoXFPeZjHa,0,0,0,0,in,140008012,1715262101646917910,pudin69,https://twitter.com/pudin69/status/1715318771576140083,islahbahrawi Agak sm bro knp uringan Elu dikomunitasnya mahfud jgn luh nodain GAMA ganjarpranowo amp mohmahfudmd dgn statmen spt Apa dlm httpstcoXFPeZjHa,"['[', ""'islahbahrawi"", ""'"", ',', ""'Agak"", ""'"", ',', ""'sm"", ""'"", ',', ""'bro"", ""'"", ',', ""'knp"", ""'"", ',', ""'uringan"", ""'"", ',', ""'Elu"", ""'"", ',', ""'dikomunitasnya"", ""'"", ',', ""'mahfud"", ""'"", ',', ""'jgn"", ""'"", ',', ""'luh"", ""'"", ',', ""'nodain"", ""'"", ',', ""'GAMA"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'amp"", ""'"", ',', ""'mohmahfudmd"", ""'"", ',', ""'dgn"", ""'"", ',', ""'statmen"", ""'"", ',', ""'spt"", ""'"", ',', ""'Apa"", ""'"", ',', ""'dlm"", ""'"", ',', ""'httpstcoXFPeZjHa"", ""'"", ']']"
Fri Oct 20 10:47:16 +0000 2023,1715318760826122473,imadya ganjarpranowo basukibtp Kita merindukan pak btp Keberanian dan konsisten Tdk tebang pilih Tdk banyak omong Sayangnya beliau minoritas di Indonesia ini,0,0,0,0,in,823731598130413568,1715315232816636242,marcosimphony,https://twitter.com/marcosimphony/status/1715318760826122473,imadya ganjarpranowo basukibtp Kita btp Keberanian Tdk Tdk Sayangnya,"['[', ""'imadya"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'basukibtp"", ""'"", ',', ""'Kita"", ""'"", ',', ""'btp"", ""'"", ',', ""'Keberanian"", ""'"", ',', ""'Tdk"", ""'"", ',', ""'Tdk"", ""'"", ',', ""'Sayangnya"", ""'"", ']']"
Fri Oct 20 10:47:13 +0000 2023,1715318747005866012,imadya ganjarpranowo basukibtp ga bahaya ta,0,0,0,0,tl,1437769217198149637,1715315232816636242,85Dankers,https://twitter.com/85Dankers/status/1715318747005866012,imadya ganjarpranowo basukibtp ga,"['[', ""'imadya"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'basukibtp"", ""'"", ',', ""'ga"", ""'"", ']']"
Fri Oct 20 10:47:10 +0000 2023,1715318736096498054,NikmatulSg ganjarpranowo mohmahfudmd Saya sangat suka dengan apa yang tertulis jelas  VisiMisiGanjarMahfud,0,0,0,0,in,1706199340648468480,1715286319017103792,candrawinanta1,https://twitter.com/candrawinanta1/status/1715318736096498054,NikmatulSg ganjarpranowo mohmahfudmd Saya VisiMisiGanjarMahfud,"['[', ""'NikmatulSg"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'mohmahfudmd"", ""'"", ',', ""'Saya"", ""'"", ',', ""'VisiMisiGanjarMahfud"", ""'"", ']']"
Fri Oct 20 10:47:07 +0000 2023,1715318723651965180,NikmatulSg ganjarpranowo mohmahfudmd VisiMisiGanjarMahfud yg begitu terarah dan pasti dapat mereka realisasikan,0,0,0,0,in,1639962709772111872,1715286319017103792,3l4_d14,https://twitter.com/3l4_d14/status/1715318723651965180,NikmatulSg ganjarpranowo mohmahfudmd VisiMisiGanjarMahfud yg realisasikan,"['[', ""'NikmatulSg"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'mohmahfudmd"", ""'"", ',', ""'VisiMisiGanjarMahfud"", ""'"", ',', ""'yg"", ""'"", ',', ""'realisasikan"", ""'"", ']']"
Fri Oct 20 10:47:06 +0000 2023,1715318717712941459,chchotimah ganjarpranowo mohmahfudmd Tabiat kekuasaan kalau sudah jadi wapres nggak berperan tidak dikasih share kewenangan,0,0,0,0,in,1447863107561287687,1715289212625588225,DjumadiPartose1,https://twitter.com/DjumadiPartose1/status/1715318717712941459,chchotimah ganjarpranowo mohmahfudmd Tabiat wapres nggak dikasih share,"['[', ""'chchotimah"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'mohmahfudmd"", ""'"", ',', ""'Tabiat"", ""'"", ',', ""'wapres"", ""'"", ',', ""'nggak"", ""'"", ',', ""'dikasih"", ""'"", ',', ""'share"", ""'"", ']']"
Fri Oct 20 10:47:00 +0000 2023,1715318696514830507,NikmatulSg ganjarpranowo mohmahfudmd Visi misi yg sangat membangun negara dan sangat realistis VisiMisiGanjarMahfud,0,0,0,0,in,1698969792731058176,1715286319017103792,CLengus88795,https://twitter.com/CLengus88795/status/1715318696514830507,NikmatulSg ganjarpranowo mohmahfudmd Visi yg VisiMisiGanjarMahfud,"['[', ""'NikmatulSg"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'mohmahfudmd"", ""'"", ',', ""'Visi"", ""'"", ',', ""'yg"", ""'"", ',', ""'VisiMisiGanjarMahfud"", ""'"", ']']"
Fri Oct 20 10:46:51 +0000 2023,1715318657172308041,NikmatulSg ganjarpranowo mohmahfudmd VisiMisiGanjarMahfud salah satunya adalah Oh  mempercepat pembangunan manusia Indonesia unggul yang berkualitas produktif dan berkepribadian,0,0,0,0,in,1656716888561586176,1715286319017103792,Lisa_Mulyasari0,https://twitter.com/Lisa_Mulyasari0/status/1715318657172308041,NikmatulSg ganjarpranowo mohmahfudmd VisiMisiGanjarMahfud satunya Oh berkepribadian,"['[', ""'NikmatulSg"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'mohmahfudmd"", ""'"", ',', ""'VisiMisiGanjarMahfud"", ""'"", ',', ""'satunya"", ""'"", ',', ""'Oh"", ""'"", ',', ""'berkepribadian"", ""'"", ']']"
Fri Oct 20 10:46:48 +0000 2023,1715318645780558243,PKBbukanNU AgusSantaiAja cakimiNOW aniesbaswedan ANSMUHAMIN ganjarpranowo mohmahfudmd Politik identitas itu apa ya  Artinya,0,0,0,0,in,1417005578245664768,1715191832051859482,Bill23794356,https://twitter.com/Bill23794356/status/1715318645780558243,PKBbukanNU AgusSantaiAja cakimiNOW aniesbaswedan ANSMUHAMIN ganjarpranowo mohmahfudmd Politik Artinya,"['[', ""'PKBbukanNU"", ""'"", ',', ""'AgusSantaiAja"", ""'"", ',', ""'cakimiNOW"", ""'"", ',', ""'aniesbaswedan"", ""'"", ',', ""'ANSMUHAMIN"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'mohmahfudmd"", ""'"", ',', ""'Politik"", ""'"", ',', ""'Artinya"", ""'"", ']']"
Fri Oct 20 10:46:46 +0000 2023,1715318636041457715,MelihatIndo ganjarpranowo mohmahfudmd Suka banget lihat senyum dan semangat mereka VisiMisiGanjarMahfud,0,0,0,0,in,1673547142101880838,1715293032529203504,aurigasakka,https://twitter.com/aurigasakka/status/1715318636041457715,MelihatIndo ganjarpranowo mohmahfudmd Suka VisiMisiGanjarMahfud,"['[', ""'MelihatIndo"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'mohmahfudmd"", ""'"", ',', ""'Suka"", ""'"", ',', ""'VisiMisiGanjarMahfud"", ""'"", ']']"
Fri Oct 20 10:46:46 +0000 2023,1715318634237817246,NikmatulSg ganjarpranowo mohmahfudmd Hmmmpercaya deh Yakin gue kalo Visi Misi Ganjar Mahfud bukan sekedar janji palsu VisiMisiGanjarMahfud,0,0,0,0,in,1702824819027275776,1715286319017103792,LorettaLou80769,https://twitter.com/LorettaLou80769/status/1715318634237817246,NikmatulSg ganjarpranowo mohmahfudmd Hmmmpercaya Yakin Visi Misi Ganjar Mahfud VisiMisiGanjarMahfud,"['[', ""'NikmatulSg"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'mohmahfudmd"", ""'"", ',', ""'Hmmmpercaya"", ""'"", ',', ""'Yakin"", ""'"", ',', ""'Visi"", ""'"", ',', ""'Misi"", ""'"", ',', ""'Ganjar"", ""'"", ',', ""'Mahfud"", ""'"", ',', ""'VisiMisiGanjarMahfud"", ""'"", ']']"
Fri Oct 20 10:46:44 +0000 2023,1715318628902724020,ganjarpranowo Percaya proses itu membentuk pak ganjar seperti sekarang,0,0,0,0,in,1707312760424665088,1715207279988113461,Ncjhonny19,https://twitter.com/Ncjhonny19/status/1715318628902724020,ganjarpranowo Percaya,"['[', ""'ganjarpranowo"", ""'"", ',', ""'Percaya"", ""'"", ']']"
Fri Oct 20 10:46:39 +0000 2023,1715318604600922285,ganjarpranowo Selamat berjuang pak untuk menuju Indonesia unggul,0,0,0,0,in,1686589853356724224,1715207279988113461,JMashu14402,https://twitter.com/JMashu14402/status/1715318604600922285,ganjarpranowo Selamat berjuang,"['[', ""'ganjarpranowo"", ""'"", ',', ""'Selamat"", ""'"", ',', ""'berjuang"", ""'"", ']']"
Fri Oct 20 10:46:35 +0000 2023,1715318590466048142,MelihatIndo ganjarpranowo mohmahfudmd Semangat peserta di lokasi luar biasa Pak Ganjar dan pak Mahfud punya power yg bisamenggerakan seluruh hati  VisiMisiGanjarMahfud,0,0,0,0,in,1703678771461849088,1715293032529203504,putra_kenz37953,https://twitter.com/putra_kenz37953/status/1715318590466048142,MelihatIndo ganjarpranowo mohmahfudmd Semangat Pak Ganjar Mahfud power yg bisamenggerakan VisiMisiGanjarMahfud,"['[', ""'MelihatIndo"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'mohmahfudmd"", ""'"", ',', ""'Semangat"", ""'"", ',', ""'Pak"", ""'"", ',', ""'Ganjar"", ""'"", ',', ""'Mahfud"", ""'"", ',', ""'power"", ""'"", ',', ""'yg"", ""'"", ',', ""'bisamenggerakan"", ""'"", ',', ""'VisiMisiGanjarMahfud"", ""'"", ']']"
Fri Oct 20 10:46:33 +0000 2023,1715318579246362882,wsparsito ganjarpranowo mohmahfudmd Gw punya temen mendekam di sukamiskin  kena  tahun  anak istri nya tetap kaya   Paling pas dimiskinkan  sita semua aset terkait  keluarga  saudara  hajar semua   Penjara  tahun mah kecil buat mereka  hukuman mati mending langsung eksekusi ,0,0,0,0,in,1299176531256721408,1715217064246612351,Oleng_YNWA,https://twitter.com/Oleng_YNWA/status/1715318579246362882,wsparsito ganjarpranowo mohmahfudmd Gw temen sukamiskin nya Paling dimiskinkan Penjara,"['[', ""'wsparsito"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'mohmahfudmd"", ""'"", ',', ""'Gw"", ""'"", ',', ""'temen"", ""'"", ',', ""'sukamiskin"", ""'"", ',', ""'nya"", ""'"", ',', ""'Paling"", ""'"", ',', ""'dimiskinkan"", ""'"", ',', ""'Penjara"", ""'"", ']']"
Fri Oct 20 10:46:27 +0000 2023,1715318556618059905,Paltiwest Saya juga yakin sama pak ganjarpranowo  tp melihat kelakuan buzzer nya sebaiknya golput aja nanti,0,0,1,2,in,946223538414936064,1715314683895521718,Vanyudha2,https://twitter.com/Vanyudha2/status/1715318556618059905,Paltiwest Saya ganjarpranowo tp melihat buzzer nya,"['[', ""'Paltiwest"", ""'"", ',', ""'Saya"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'tp"", ""'"", ',', ""'melihat"", ""'"", ',', ""'buzzer"", ""'"", ',', ""'nya"", ""'"", ']']"
Fri Oct 20 10:46:27 +0000 2023,1715318554583875816,NikmatulSg ganjarpranowo semakin tidak terbantahkan jika GP adalah sosok yang tepat untuk mengatasi permasalah bangsa ini bahwa sampai level bawah,0,0,0,0,in,1376583400572678146,1715245787301687652,hermarust,https://twitter.com/hermarust/status/1715318554583875816,NikmatulSg ganjarpranowo GP permasalah,"['[', ""'NikmatulSg"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'GP"", ""'"", ',', ""'permasalah"", ""'"", ']']"
Fri Oct 20 10:46:20 +0000 2023,1715318527236985035,ganjarpranowo Pak ganjar harus sering ngajak pak basukibtp  keluarga tionghoa mulai nggak solid karena sikap jokowi yg ambigu ada yg milih Prabowo ada yang pilih bapak Orang TIONGHOA itu jadikan AHOK itu PATRON atau arah angin pak Ahok harus dimanfaatkan maksimal kalo mau menang,0,0,0,0,in,1652284599446433793,1715311487160553495,gogo74070675957,https://twitter.com/gogo74070675957/status/1715318527236985035,ganjarpranowo Pak ngajak basukibtp tionghoa nggak jokowi yg yg milih Prabowo Orang TIONGHOA jadikan AHOK PATRON Ahok dimanfaatkan,"['[', ""'ganjarpranowo"", ""'"", ',', ""'Pak"", ""'"", ',', ""'ngajak"", ""'"", ',', ""'basukibtp"", ""'"", ',', ""'tionghoa"", ""'"", ',', ""'nggak"", ""'"", ',', ""'jokowi"", ""'"", ',', ""'yg"", ""'"", ',', ""'yg"", ""'"", ',', ""'milih"", ""'"", ',', ""'Prabowo"", ""'"", ',', ""'Orang"", ""'"", ',', ""'TIONGHOA"", ""'"", ',', ""'jadikan"", ""'"", ',', ""'AHOK"", ""'"", ',', ""'PATRON"", ""'"", ',', ""'Ahok"", ""'"", ',', ""'dimanfaatkan"", ""'"", ']']"
Fri Oct 20 10:46:20 +0000 2023,1715318526742061459,chchotimah ganjarpranowo mohmahfudmd DIBALIK saja posisinya MMD  GP Baru ngetuit begitu,0,0,0,0,in,104229525,1715289212625588225,gubrack,https://twitter.com/gubrack/status/1715318526742061459,chchotimah ganjarpranowo mohmahfudmd DIBALIK posisinya MMD GP Baru ngetuit,"['[', ""'chchotimah"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'mohmahfudmd"", ""'"", ',', ""'DIBALIK"", ""'"", ',', ""'posisinya"", ""'"", ',', ""'MMD"", ""'"", ',', ""'GP"", ""'"", ',', ""'Baru"", ""'"", ',', ""'ngetuit"", ""'"", ']']"
Fri Oct 20 10:46:12 +0000 2023,1715318492025729251,MelihatIndo ganjarpranowo mohmahfudmd Sukses terus kepada calon pak ganjar dan pak mahfud VisiMisiGanjarMahfud,0,0,0,0,in,1677274354768576512,1715293032529203504,ilikesiriuss,https://twitter.com/ilikesiriuss/status/1715318492025729251,MelihatIndo ganjarpranowo mohmahfudmd Sukses mahfud VisiMisiGanjarMahfud,"['[', ""'MelihatIndo"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'mohmahfudmd"", ""'"", ',', ""'Sukses"", ""'"", ',', ""'mahfud"", ""'"", ',', ""'VisiMisiGanjarMahfud"", ""'"", ']']"
Fri Oct 20 10:46:08 +0000 2023,1715318474715869371,ganjarpranowo Semua proses baik akan ada hal baik juga pak,0,0,0,0,in,1707313885643177984,1715207279988113461,Ncyuta1,https://twitter.com/Ncyuta1/status/1715318474715869371,ganjarpranowo Semua,"['[', ""'ganjarpranowo"", ""'"", ',', ""'Semua"", ""'"", ']']"
Fri Oct 20 10:46:05 +0000 2023,1715318463441617128,MelihatIndo ganjarpranowo mohmahfudmd Ganjar Mahfud samasama memiliki rekam jejak yang baik tegas berani dan bersih Terbukti juga sat set dalam menyusun VisiMisiGanjarMahfud,0,0,0,0,in,1595362151283458048,1715293032529203504,BarryMarinaw,https://twitter.com/BarryMarinaw/status/1715318463441617128,MelihatIndo ganjarpranowo mohmahfudmd Ganjar Mahfud samasama Terbukti VisiMisiGanjarMahfud,"['[', ""'MelihatIndo"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'mohmahfudmd"", ""'"", ',', ""'Ganjar"", ""'"", ',', ""'Mahfud"", ""'"", ',', ""'samasama"", ""'"", ',', ""'Terbukti"", ""'"", ',', ""'VisiMisiGanjarMahfud"", ""'"", ']']"
Fri Oct 20 10:45:52 +0000 2023,1715318409750347945,NikmatulSg ganjarpranowo mohmahfudmd sangat menanti wujud nyata dari programnya semoga sukses pak VisiMisiGanjarMahfud,0,0,0,0,in,1642157320552747008,1715286319017103792,lovemnyyy,https://twitter.com/lovemnyyy/status/1715318409750347945,NikmatulSg ganjarpranowo mohmahfudmd programnya VisiMisiGanjarMahfud,"['[', ""'NikmatulSg"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'mohmahfudmd"", ""'"", ',', ""'programnya"", ""'"", ',', ""'VisiMisiGanjarMahfud"", ""'"", ']']"
Fri Oct 20 10:45:48 +0000 2023,1715318390666272819,MelihatIndo ganjarpranowo mohmahfudmd Ganjar dan Mahfud punya track record yg sangat baikDitambah  Visi Misi Ganjar Mahfud bukan sekedar janji palsu VisiMisiGanjarMahfud,0,0,0,0,in,1704732024051838977,1715293032529203504,azaria_kin42603,https://twitter.com/azaria_kin42603/status/1715318390666272819,MelihatIndo ganjarpranowo mohmahfudmd Ganjar Mahfud track record yg baikDitambah Visi Misi Ganjar Mahfud VisiMisiGanjarMahfud,"['[', ""'MelihatIndo"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'mohmahfudmd"", ""'"", ',', ""'Ganjar"", ""'"", ',', ""'Mahfud"", ""'"", ',', ""'track"", ""'"", ',', ""'record"", ""'"", ',', ""'yg"", ""'"", ',', ""'baikDitambah"", ""'"", ',', ""'Visi"", ""'"", ',', ""'Misi"", ""'"", ',', ""'Ganjar"", ""'"", ',', ""'Mahfud"", ""'"", ',', ""'VisiMisiGanjarMahfud"", ""'"", ']']"
Fri Oct 20 10:45:45 +0000 2023,1715318381380084162,NikmatulSg ganjarpranowo mohmahfudmd Rapatkan barisan buat kawal mereka agar dapat menjalankan dan menuntaskan VisiMisiGanjarMahfud,0,0,0,0,in,1639651778542325761,1715286319017103792,1n1_4j4,https://twitter.com/1n1_4j4/status/1715318381380084162,NikmatulSg ganjarpranowo mohmahfudmd Rapatkan VisiMisiGanjarMahfud,"['[', ""'NikmatulSg"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'mohmahfudmd"", ""'"", ',', ""'Rapatkan"", ""'"", ',', ""'VisiMisiGanjarMahfud"", ""'"", ']']"
Fri Oct 20 10:45:40 +0000 2023,1715318359041200227,ganjarpranowo Semoga dengan itu pak ganjar bisa sukses,0,0,0,0,in,1707318119373627392,1715207279988113461,Ncwin25,https://twitter.com/Ncwin25/status/1715318359041200227,ganjarpranowo Semoga,"['[', ""'ganjarpranowo"", ""'"", ',', ""'Semoga"", ""'"", ']']"
Fri Oct 20 10:45:35 +0000 2023,1715318338287731172,gibrantweet Seperti kata Pak Capres ganjarpranowo amp  Masi menjadi pegangan kami masi yakin Pak jokowi bersama kami sampai ada pernyataan langsung termasuk Mas gibrantweet jika telah menyatakan sikap bergabung bersama gerbong Pembenci Pak Jokowi  amp  ,0,0,0,0,in,1236286682325864455,1715299306201305384,SinyoTumiwa,https://twitter.com/SinyoTumiwa/status/1715318338287731172,gibrantweet Seperti Pak Capres ganjarpranowo amp Masi masi Pak jokowi Mas gibrantweet Pembenci Pak Jokowi amp,"['[', ""'gibrantweet"", ""'"", ',', ""'Seperti"", ""'"", ',', ""'Pak"", ""'"", ',', ""'Capres"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'amp"", ""'"", ',', ""'Masi"", ""'"", ',', ""'masi"", ""'"", ',', ""'Pak"", ""'"", ',', ""'jokowi"", ""'"", ',', ""'Mas"", ""'"", ',', ""'gibrantweet"", ""'"", ',', ""'Pembenci"", ""'"", ',', ""'Pak"", ""'"", ',', ""'Jokowi"", ""'"", ',', ""'amp"", ""'"", ']']"
Fri Oct 20 10:45:33 +0000 2023,1715318331593683418,MelihatIndo ganjarpranowo mohmahfudmd Banyak yg menanti gebrakan dari visi misi mereka ini VisiMisiGanjarMahfud,0,0,0,0,in,1677272285642887168,1715293032529203504,verawidinazmi,https://twitter.com/verawidinazmi/status/1715318331593683418,MelihatIndo ganjarpranowo mohmahfudmd Banyak yg VisiMisiGanjarMahfud,"['[', ""'MelihatIndo"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'mohmahfudmd"", ""'"", ',', ""'Banyak"", ""'"", ',', ""'yg"", ""'"", ',', ""'VisiMisiGanjarMahfud"", ""'"", ']']"
Fri Oct 20 10:45:33 +0000 2023,1715318328007492065,Pasangan paling ideal dan saling melengkapi Pak ganjarpranowo yang punya pengalaman Legislatif serta Eksekutif dan Pak mohmahfudmd yang punya pengalaman di bidang hukum   Keduanya mampu bersinergi untuk membangun Indonesia kedepan  ganjarmahfud mahfudcawapres httpstcoqKZeaMZEu,0,0,1,0,in,2366752034,1715318328007492065,Ganjaran_app,https://twitter.com/Ganjaran_app/status/1715318328007492065,Pasangan Pak ganjarpranowo Legislatif Eksekutif Pak mohmahfudmd Keduanya kedepan ganjarmahfud mahfudcawapres httpstcoqKZeaMZEu,"['[', ""'Pasangan"", ""'"", ',', ""'Pak"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'Legislatif"", ""'"", ',', ""'Eksekutif"", ""'"", ',', ""'Pak"", ""'"", ',', ""'mohmahfudmd"", ""'"", ',', ""'Keduanya"", ""'"", ',', ""'kedepan"", ""'"", ',', ""'ganjarmahfud"", ""'"", ',', ""'mahfudcawapres"", ""'"", ',', ""'httpstcoqKZeaMZEu"", ""'"", ']']"
Fri Oct 20 10:45:26 +0000 2023,1715318299767292355,ganjarpranowo Mantaappp Pak,0,0,0,0,in,2903378132,1715311487160553495,agung_naradipa,https://twitter.com/agung_naradipa/status/1715318299767292355,ganjarpranowo Mantaappp Pak,"['[', ""'ganjarpranowo"", ""'"", ',', ""'Mantaappp"", ""'"", ',', ""'Pak"", ""'"", ']']"
Fri Oct 20 10:45:20 +0000 2023,1715318276660887872,utomosuheri KalselForGanjar aniesbaswedan ganjarpranowo Salah SBY lagi,0,0,0,0,in,309764129,1714994632961212725,Faridchenko,https://twitter.com/Faridchenko/status/1715318276660887872,utomosuheri KalselForGanjar aniesbaswedan ganjarpranowo Salah SBY,"['[', ""'utomosuheri"", ""'"", ',', ""'KalselForGanjar"", ""'"", ',', ""'aniesbaswedan"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'Salah"", ""'"", ',', ""'SBY"", ""'"", ']']"
Fri Oct 20 10:45:04 +0000 2023,1715318208440438994,ganjarpranowo Alhamdulillah semangat terus berjuang pak semoga niat baik akan menghasilkan yg terbaik,0,0,0,0,in,1700000311300313088,1715207279988113461,HayeMils64684,https://twitter.com/HayeMils64684/status/1715318208440438994,ganjarpranowo Alhamdulillah berjuang yg,"['[', ""'ganjarpranowo"", ""'"", ',', ""'Alhamdulillah"", ""'"", ',', ""'berjuang"", ""'"", ',', ""'yg"", ""'"", ']']"
Fri Oct 20 10:45:01 +0000 2023,1715318194821603650,MelihatIndo ganjarpranowo mohmahfudmd Gagasan visi misi jelas untuk Indonesia yang lebih maju Kawal Ganjar Mahfud VisiMisiGanjarMahfud,0,0,0,0,in,1615528356921081856,1715293032529203504,devamelll,https://twitter.com/devamelll/status/1715318194821603650,MelihatIndo ganjarpranowo mohmahfudmd Gagasan Kawal Ganjar Mahfud VisiMisiGanjarMahfud,"['[', ""'MelihatIndo"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'mohmahfudmd"", ""'"", ',', ""'Gagasan"", ""'"", ',', ""'Kawal"", ""'"", ',', ""'Ganjar"", ""'"", ',', ""'Mahfud"", ""'"", ',', ""'VisiMisiGanjarMahfud"", ""'"", ']']"
Fri Oct 20 10:44:59 +0000 2023,1715318188685328639,ganjarpranowo Proses yang ga sebentar juga ya pak,0,0,0,0,in,1707319520615165952,1715207279988113461,nctaeyong31,https://twitter.com/nctaeyong31/status/1715318188685328639,ganjarpranowo Proses ga,"['[', ""'ganjarpranowo"", ""'"", ',', ""'Proses"", ""'"", ',', ""'ga"", ""'"", ']']"
Fri Oct 20 10:44:59 +0000 2023,1715318185401151648,NikmatulSg ganjarpranowo Pasangan pemimpin yang mendengar suara masyarakat nya hanya Ganjar Mahfud ,0,0,0,0,in,1707635353530802176,1715245787301687652,BoySaputra0728,https://twitter.com/BoySaputra0728/status/1715318185401151648,NikmatulSg ganjarpranowo Pasangan nya Ganjar Mahfud,"['[', ""'NikmatulSg"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'Pasangan"", ""'"", ',', ""'nya"", ""'"", ',', ""'Ganjar"", ""'"", ',', ""'Mahfud"", ""'"", ']']"
Fri Oct 20 10:44:57 +0000 2023,1715318177612325304,NikmatulSg ganjarpranowo mohmahfudmd Kami siap kawal visi misi dr pasangan Ganjar Mahfud   VisiMisiGanjarMahfud,0,0,0,0,in,1703678771461849088,1715286319017103792,putra_kenz37953,https://twitter.com/putra_kenz37953/status/1715318177612325304,NikmatulSg ganjarpranowo mohmahfudmd Kami dr Ganjar Mahfud VisiMisiGanjarMahfud,"['[', ""'NikmatulSg"", ""'"", ',', ""'ganjarpranowo"", ""'"", ',', ""'mohmahfudmd"", ""'"", ',', ""'Kami"", ""'"", ',', ""'dr"", ""'"", ',', ""'Ganjar"", ""'"", ',', ""'Mahfud"", ""'"", ',', ""'VisiMisiGanjarMahfud"", ""'"", ']']"
